NamaBarang,Harga,terjual,Link,DeskripsiBarang
ASUS ZenBook Duo 14 UX482EAR-IPS551 - Celestial Blue,20299000,40+ terjual,https://www.tokopedia.com/asus/asus-zenbook-duo-14-ux482ear-ips551-celestial-blue?extParam=src%3Dshop%26whid%3D2383689,"ASUS ZenBook Duo 14 UX482EAR-IPS551 - Celestial Blue [Intel Core i5-1155G7 / IntelIrisXGraphics / 8GB / 512GB / 14inch / Win10]

Operating System : Windows 10 Pro - ASUS recommends Windows 10 Pro for business
Office : 1-monthtrialfornewMicrosoft365customers.Creditcardrequired.
LCD cover-material : Aluminum
LCD cover-color : Celestial Blue
Top case-material : Mg-Al

Military grade : US MIL-STD 810H military-grade standard
Panel : 14.0-inch LED Backlit 400nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 100% sRGB color gamut PANTONEValidated
Touch Panel : Touch screen
Screen-to-body ratio : 93

Processor : Intel Core i5-1155G7 Processor 2.5 GHz (8M Cache, up to 4.5 GHz, 4 cores)
Intergrated GPU : IntelIrisXGraphics(availableforIntelCorei5/i7withdualchannelmemory)
On board memory : 8GB LPDDR4X on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : Not Available
Expansion Slot(includes used) : N/A

Optical Drive :
Front-facing camera : HD camera with IR function to support Windows Hello
on board Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.2 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : ScreenPad Plus (12.65"" 1920 x 515 IPS-level Panel Support Stylus)
FingerPrint : N/A

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Premium)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal
Battery : 70WHrs, 4S1P, 4-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.40 x 22.20 x 1.69 ~ 1.73 cm
Weight (with Battery) : 1.62 kg

Included in the Box :
Sleeve
Stand
Stylus

Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS ZenBook 13 UM325UA-OLED554 - Lilac Mist,14422000,4 terjual,https://www.tokopedia.com/asus/asus-zenbook-13-um325ua-oled554-lilac-mist?extParam=src%3Dshop%26whid%3D2383689,"ASUS ZenBook 13 UM325UA-OLED554 - Lilac Mist [AMD Ryzen 5 5500U / AMD Radeon Graphics / 8GB / 512GB / 13.3inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Lilac Mist
Top case-material : Aluminum

Military grade : US MIL-STD 810H military-grade standard
Panel : 13.3-inch FHD (1920 x 1080) OLED 16:9 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 88

Processor : AMD Ryzen 5 5500U Mobile Processor (6-core/12-thread, 11MB cache, up to 4.0 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB LPDDR4X on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : HD camera with IR function to support Windows Hello
on board Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.2 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : SupportNumberPad(Optional)
ScreenPad : N/A
FingerPrint : N/A

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 3.2 Gen 2 Type-C support display / power delivery//1x HDMI 2.1//Micro SD card reader

Audio :
Smart Amp Technology
Built-in speaker
Built-in array microphone//harman/kardon (Premium)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal
Battery : 67WHrs, 4S1P, 4-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 30.40 x 20.30 x 1.39 ~ 1.39 cm
Weight (with Battery) : 1.14 kg

Included in the Box :
Sleeve
USB-C to audio jack adapter

Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS ZenBook 13 UM325UA-OLED714 - Lilac Mist,16949000,16 terjual,https://www.tokopedia.com/asus/asus-zenbook-13-um325ua-oled714-lilac-mist?extParam=src%3Dshop%26whid%3D2383689,"ASUS ZenBook 13 UM325UA-OLED714 - Lilac Mist [AMD Ryzen 7 5700U / 16GB / 1TB SSD / AMD Radeon Graphics / 13.3inch / OLED FHD / NumberPad / Win10 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Lilac Mist
Top case-material : Aluminum

Military grade : US MIL-STD 810H military-grade standard
Panel : 13.3-inch FHD (1920 x 1080) OLED 16:9 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONE Validated
Touch Panel : N/A
Screen-to-body ratio : 88

Processor : AMD Ryzen 7 5700U Mobile Processor (8-core/16-thread, 12MB cache, up to 4.3 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 16GB LPDDR4X on board
Storage : 1TB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : HD camera with IR function to support Windows Hello
on board Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.2 (Dual band) 2*2

NumberPad : Support NumberPad (Optional)
ScreenPad : N/A
FingerPrint : N/A

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 3.2 Gen 2 Type-C support display / power delivery//1x HDMI 2.1//Micro SD card reader

Audio :
Smart Amp Technology
Built-in speaker
Built-in array microphone//harman/kardon (Premium)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal
Battery : 67WHrs, 4S1P, 4-cell Li-ion
Replaceable Battery : No
Keyboard type : Backlit Chiclet Keyboard
Dimension (WxHxD) : 30.40 x 20.30 x 1.39 ~ 1.39 cm
Weight (with Battery) : 1.14 kg

Included in the Box :
Sleeve
USB-C to audio jack adapter

Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS ZenBook UM325UA-OLED713 - Pine Grey,16949000,7 terjual,https://www.tokopedia.com/asus/asus-zenbook-um325ua-oled713-pine-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS ZenBook UM325UA-OLED713 - Pine Grey [AMD Ryzen 7 5700U / 16GB / 1TB SSD / AMD Radeon Graphics / 13.3inch / OLED FHD / NumberPad / Win10 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Pine Grey
Top case-material : Aluminum

Military grade : US MIL-STD 810H military-grade standard
Panel : 13.3-inch FHD (1920 x 1080) OLED 16:9 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 88

Processor : AMD Ryzen 7 5700U Mobile Processor (8-core/16-thread, 12MB cache, up to 4.3 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 16GB LPDDR4X on board
Storage : 1TB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : HD camera with IR function to support Windows Hello
on board Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.2 (Dual band) 2*2

NumberPad : SupportNumberPad(Optional)
ScreenPad : N/A
FingerPrint : N/A

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 3.2 Gen 2 Type-C support display / power delivery//1x HDMI 2.1//Micro SD card reader

Audio :
Smart Amp Technology
Built-in speaker
Built-in array microphone//harman/kardon (Premium)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal
Battery : 67WHrs, 4S1P, 4-cell Li-ion
Replaceable Battery : No
Keyboard type : Backlit Chiclet Keyboard
Dimension (WxHxD) : 30.40 x 20.30 x 1.39 ~ 1.39 cm
Weight (with Battery) : 1.14 kg

Included in the Box :
Sleeve
USB-C to audio jack adapter

Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook M415DAO-VIPS021 - Transparent Silver,6299000,30+ terjual,https://www.tokopedia.com/asus/asus-vivobook-m415dao-vips021-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook M415DAO-VIPS021 - Transparent Silver [AMD Athlon Silver 3050U / AMD Radeon Graphics / 4GB / 256GB / 14inch / FHD / Win10 / OHS]

Operating System : Windows 10 Home - ASUS recommends Windows 10 Pro for business
Office : Office Home and Student 2019 included
LCD cover-material : Plastic
LCD cover-color : Transparent Silver
Top case-material : Plastic

Military grade : N/A
Panel : 14.0-inch LED Backlit 250nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 45% NTSC color gamut IPS-level Panel
Touch Panel : N/A

Processor : AMD Athlon Silver 3050U Mobile Processor (2C/2T, 5MB Cache, 3.2 GHz Max Boost)
Intergrated GPU : AMD Radeon Graphics
Graphics : N/A
On board memory : 4GB DDR4 on board
Storage : 256GB M.2 NVMe PCIe 3.0 SSD + HDD housing for storage expansion

Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.2 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : N/A

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//N/A

Audio :
SonicMaster
Built-in speaker
Built-in microphone//N/A
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.60 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 16 M7600QE-OLED913 - 0°Black,16999000,60+ terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-16-m7600qe-oled913-0-black?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 16 M7600QE-OLED913 - 0Black [AMD Ryzen 9 5900HX / NVIDIAGeForceRTX3050Ti / 16GB / 1TB / 16inch / WIN11 / OHS]

STEP UP TO THE POWER OF 2ND GENERATION RTX WITH GEFORCE RTX 3050 LAPTOP FAMILY

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : 0Black
Top case-material : Aluminum
Top case-color : Earl Grey

Military grade : N/A
Panel : 16.0-inch 4K (3840 x 2400) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 86

Graphics : NVIDIAGeForceRTX3050TiLaptopGPU
VRAM : 4GB GDDR6
Processor : AMD Ryzen 9 5900HX Mobile Processor (8-core/16-thread, 20MB cache, up to 4.6 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 16GB DDR4 on board
Storage : 1TB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : N/A
Expansion Slot(includes used) : 1x M.2 2280 PCIe 3.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2

NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint
Keyboard type : Backlit Chiclet Keyboard

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 96WHrs, 3S2P, 6-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.05 x 25.90 x 1.89 ~ 1.89 cm
Weight (with Battery) : 1.95 kg

Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro K3500PC-OLED750 - Quiet Blue,17199000,19 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-k3500pc-oled750-quiet-blue?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro K3500PC-OLED750 - Quiet Blue [Intel Core i7-11370H / NVIDIAGeForceRTX3050 / 8GB / 512 GB / 15.6inch / OLED / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Quiet Blue
Top case-material : Plastic

Military grade : N/A
Panel : 15.6-inch FHD (1920 x 1080) OLED 16:9 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 84

Processor : Intel Core i7-11370H Processor 3.3 GHz (12M Cache, up to 4.8 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
Graphics : NVIDIAGeForceRTX3050LaptopGPU
VRAM : 4GB GDDR6
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.98 x 23.53 x 1.89 ~ 1.99 cm
Weight (with Battery) : 1.65 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro K3400PH-OLED755 - Cool Silver,16949000,23 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-k3400ph-oled755-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro K3400PH-OLED755 - Cool Silver [Intel Core i7-11370H / NVIDIA GeForce GTX 1650 4GB GDDR6 / 16GB / 512GB / 14inch / OLED FHD / WIN11 / OHS]

FREE Logitech POP MOUSE with Emoji dan Logitech H151 Stereo Headset
*Selama persediaan masih ada

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Cool Silver
Top case-material : Plastic

Panel : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 84

Processor : Intel Core i7-11370H Processor 3.3 GHz (12M Cache, up to 4.8 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
Graphics : NVIDIA GeForce GTX 1650
VRAM : 4GB GDDR6
On board memory : 16GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.92 ~ 1.93 cm
Weight (with Battery) : 1.40 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro K3400PH-OLED758 - Cool Silver,16444000,22 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-k3400ph-oled758-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro K3400PH-OLED758 - Cool Silver [ntel Core i7-11370H / NVIDIA GeForce GTX 1650 4GB GDDR6 / 8GB / 512GB / 14inch / OLED FHD / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Cool Silver
Top case-material : Plastic

Panel : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 84

Processor : Intel Core i7-11370H Processor 3.3 GHz (12M Cache, up to 4.8 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
Graphics : NVIDIA GeForce GTX 1650
VRAM : 4GB GDDR6
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.92 ~ 1.93 cm
Weight (with Battery) : 1.40 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 14X OLED N7400PC-OLED555 - Comet Grey,16444000,10 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-14x-oled-n7400pc-oled555-comet-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 14X OLED N7400PC-OLED555 - Comet Grey [Intel Core i5-11300H / 8GB / 512GB SSD / NVIDIA GeForce RTX 3050 / 14inch / 2.8K OLED / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Comet Grey
Top case-color : Earl Grey

Panel : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 86

Processor : Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)
Intergrated GPU : Intel Iris Plus Graphics
Graphics : NVIDIAGeForceRTX3050LaptopGPU
VRAM : 4GB GDDR6
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : Not Available
Expansion Slot(includes used) :
1x M.2 2280 PCIe 3.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.1 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in microphone
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.45 kg

Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 14X OLED N7400PC-OLED554 - Cool Silver,16949000,30+ terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-14x-oled-n7400pc-oled554-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 14X OLED N7400PC-OLED554 - Cool Silver [Intel Core i5-11300H / 16GB / 512GB SSD / NVIDIA GeForce RTX 3050 / 14inch / 2.8K OLED / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Cool Silver
Top case-color : Cool Silver

Panel : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 86

Processor : Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)
Intergrated GPU : Intel Iris Plus Graphics
Graphics : NVIDIAGeForceRTX3050LaptopGPU
VRAM : 4GB GDDR6
On board memory : 16GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : Not Available
Expansion Slot(includes used) :
1x M.2 2280 PCIe 3.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.1 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in microphone
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.45 kg

Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook 15 A516KA-FHD621 - Slate Grey,5099000,12 terjual,https://www.tokopedia.com/asus/asus-vivobook-15-a516ka-fhd621-slate-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 15 A516KA-FHD621 - Slate Grey [Intel Pentium Silver N6000 / Intel UHD Graphics / 4GB / 256GB / 15.6inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Slate Grey
Top case-material : Plastic

Panel : 15.6-inch LED Backlit 200nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 45% NTSC color gamut
Touch Panel : N/A
Screen-to-body ratio : 83

Processor : Intel Pentium Silver N6000 Processor 1.1 GHz (4M Cache, up to 3.3 GHz, 4 cores)
Intergrated GPU : Intel UHD Graphics
DIMM Memory : 4GB DDR4 SO-DIMM
Storage : 256GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1*1
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 33W AC Adapter, Output: 19V DC, 1.75A, 33W, Input: 100-240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.02 x 23.49 x 1.99 ~ 1.99 cm
Weight (with Battery) : 1.80 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
